dataset,task_ref,call_count,call_bucket,query_mode,confidence,n_gold_operations,n_exactly_named_operations,n_lexically_cued_operations,n_implicit_operations,exact_operation_coverage,lexical_operation_coverage,implicit_operation_rate,sequence_leakage,lcs_ratio,kendall_agreement,exact_ordered_operation_coverage,adjacent_step_mappable_share,procedural_cue_count,step_number_count,explicit_intermediate_reference_count
pilot3_train_600_as_trained,ttdf_9ccc5f0deb30,8,6+,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.875,1.0,1.0,,,15,0,7
pilot3_train_600_as_trained,ttdf_9390cdd7af1b,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_0fd1d2ecd27d,3,3,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,1.0,1.0,1.0,,,5,3,2
pilot3_train_600_as_trained,ttdf_378b533e2745,7,6+,PROCEDURAL_PARTIAL,,,,,,0.7143,0.7143,0.2857,0.8571,1.0,1.0,,,9,0,5
pilot3_train_600_as_trained,ttdf_83e671ddf6a4,6,6+,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.5417,0.75,0.3333,,,11,1,5
pilot3_train_600_as_trained,ttdf_9fb1d1728345,6,6+,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.5417,0.75,0.3333,,,10,0,4
pilot3_train_600_as_trained,ttdf_bb2cefbc5039,4,4,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.75,1.0,1.0,,,8,2,3
pilot3_train_600_as_trained,ttdf_7e8a91761acf,6,6+,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,11,1,5
pilot3_train_600_as_trained,ttdf_8992a1caa530,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,6,1,2
pilot3_train_600_as_trained,ttdf_4880b44499b2,4,4,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,,,5,1,4
pilot3_train_600_as_trained,ttdf_72cf6691c37b,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.5333,0.6667,-0.3333,,,5,1,2
pilot3_train_600_as_trained,ttdf_7a5a7f84ce47,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_d88e1091ee6a,4,4,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.875,1.0,1.0,,,3,0,3
pilot3_train_600_as_trained,ttdf_474ac92d487c,2,2,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_3b84234b7282,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,0.8,0.2,0.9,1.0,1.0,,,9,5,4
pilot3_train_600_as_trained,ttdf_3e38b01ccb0a,6,6+,PROCEDURAL_PARTIAL,,,,,,0.3333,0.6667,0.3333,0.475,0.75,0.0,,,10,1,5
pilot3_train_600_as_trained,ttdf_15ac611f6417,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_816befde1389,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_b54f87395d6b,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.5714,0.8571,0.1429,0.7538,0.8333,0.7333,,,13,1,6
pilot3_train_600_as_trained,ttdf_00a9b63f9539,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_2dede06cbc13,7,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.8667,0.8571,0.9048,,,14,2,6
pilot3_train_600_as_trained,ttdf_b17613f8255a,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_ad05ffcd9cab,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,6,1,2
pilot3_train_600_as_trained,ttdf_02aa75cd0269,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,4,1,1
pilot3_train_600_as_trained,ttdf_2571e64ff272,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,5,3,2
pilot3_train_600_as_trained,ttdf_96a0128f62cc,8,6+,PROCEDURAL_EXPLICIT,,,,,,0.875,0.875,0.125,0.6696,0.7143,0.7143,,,16,9,7
pilot3_train_600_as_trained,ttdf_afec574d6f47,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,6,1,2
pilot3_train_600_as_trained,ttdf_59d99b5be41d,6,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,13,2,5
pilot3_train_600_as_trained,ttdf_1a01c6d536a4,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.6667,0.8333,0.1667,0.9167,1.0,1.0,,,6,0,2
pilot3_train_600_as_trained,ttdf_31aafccd0bf1,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_8a8b74a2c0e6,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_762653723791,4,4,PROCEDURAL_EXPLICIT,,,,,,0.75,1.0,0.0,1.0,1.0,1.0,,,8,1,3
pilot3_train_600_as_trained,ttdf_76274cd3924f,2,2,GOAL_BASED_IMPLICIT,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,2,0,1
pilot3_train_600_as_trained,ttdf_a966bd3a5396,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,1.0,0.0,1.0,1.0,1.0,,,7,1,2
pilot3_train_600_as_trained,ttdf_94ec2545d3f9,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,2,0,0
pilot3_train_600_as_trained,ttdf_1f942667d638,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,0.8,0.2,0.9,1.0,1.0,,,5,1,4
pilot3_train_600_as_trained,ttdf_aa4d18091e7c,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,6,1,2
pilot3_train_600_as_trained,ttdf_226a8b503be2,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,0.8333,0.1667,0.6133,0.8,0.2,,,10,1,5
pilot3_train_600_as_trained,ttdf_5daf86b30448,2,2,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,,,4,1,1
pilot3_train_600_as_trained,ttdf_01d5035640b4,5,5,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.76,0.8,0.6,,,10,1,4
pilot3_train_600_as_trained,ttdf_38b1f24fdba4,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,5,0,2
pilot3_train_600_as_trained,ttdf_5832b7b98c41,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,0.8333,0.1667,0.9167,1.0,1.0,,,9,1,5
pilot3_train_600_as_trained,ttdf_45ad58106d35,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.5333,0.6667,-0.3333,,,5,1,2
pilot3_train_600_as_trained,ttdf_c0ebd4abe203,4,4,PROCEDURAL_EXPLICIT,,,,,,0.75,1.0,0.0,1.0,1.0,1.0,,,3,0,3
pilot3_train_600_as_trained,ttdf_1b08044d3347,2,2,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,,,2,0,1
pilot3_train_600_as_trained,ttdf_91f70a505ca4,4,4,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.75,1.0,1.0,,,7,1,3
pilot3_train_600_as_trained,ttdf_2a221535b494,6,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,12,2,5
pilot3_train_600_as_trained,ttdf_958a3180b0d9,5,5,PROCEDURAL_EXPLICIT,,,,,,0.6,1.0,0.0,1.0,1.0,1.0,,,10,6,4
pilot3_train_600_as_trained,ttdf_04b7ba586605,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.6667,0.8333,0.1667,0.9167,1.0,1.0,,,12,7,5
pilot3_train_600_as_trained,ttdf_1ce2c7843993,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,6,1,2
pilot3_train_600_as_trained,ttdf_b10c27b5cca1,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.8571,0.8571,0.1429,0.7538,0.8333,0.7333,,,14,1,6
pilot3_train_600_as_trained,ttdf_0612ae6230c8,6,6+,PROCEDURAL_PARTIAL,,,,,,0.8333,0.8333,0.1667,0.9167,1.0,1.0,,,5,0,5
pilot3_train_600_as_trained,ttdf_a0d0cd05f28f,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.7143,0.8571,0.1429,0.7805,0.8333,0.8667,,,15,9,6
pilot3_train_600_as_trained,ttdf_664ae574e153,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,1.0,1.0,1.0,,,10,0,5
pilot3_train_600_as_trained,ttdf_46e374ef0eb3,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.5714,0.8571,0.1429,0.5257,0.6667,0.2,,,14,2,6
pilot3_train_600_as_trained,ttdf_0fbe8dab0ea9,3,3,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,0.5333,0.6667,-0.3333,,,5,1,2
pilot3_train_600_as_trained,ttdf_57d750445754,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,7,4,3
pilot3_train_600_as_trained,ttdf_ca2542bf0f5d,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,5,1,2
pilot3_train_600_as_trained,ttdf_04c6809aec9c,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_0f3578f1cc38,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,1,0,0
pilot3_train_600_as_trained,ttdf_68636cfd7d7e,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,0.8333,0.1667,0.9167,1.0,1.0,,,12,7,5
pilot3_train_600_as_trained,ttdf_00e79958e24a,8,6+,PROCEDURAL_EXPLICIT,,,,,,0.875,1.0,0.0,0.6571,0.75,0.2857,,,16,2,7
pilot3_train_600_as_trained,ttdf_5d53c82c0809,4,4,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.45,0.6667,-0.3333,,,7,1,3
pilot3_train_600_as_trained,ttdf_33448ead7831,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,8,2,3
pilot3_train_600_as_trained,ttdf_5fdbe18cf1fa,3,3,PROCEDURAL_PARTIAL,,,,,,0.3333,0.6667,0.3333,0.8333,1.0,1.0,,,3,1,2
pilot3_train_600_as_trained,ttdf_4712e1a2c4fb,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,1.0,0.0,0.8,0.8,0.8,,,5,1,4
pilot3_train_600_as_trained,ttdf_84c06b653e41,2,2,UNCLASSIFIED,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,1,0,1
pilot3_train_600_as_trained,ttdf_4395ab4804db,4,4,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.875,1.0,1.0,,,8,5,3
pilot3_train_600_as_trained,ttdf_494229fe9fca,2,2,GOAL_BASED_IMPLICIT,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_32267dc3f1da,7,6+,PROCEDURAL_PARTIAL,,,,,,0.7143,0.7143,0.2857,0.8571,1.0,1.0,,,13,2,5
pilot3_train_600_as_trained,ttdf_7e159c255701,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,1,0,0
pilot3_train_600_as_trained,ttdf_81085fa2f69b,6,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.7867,0.8333,0.6,,,10,2,4
pilot3_train_600_as_trained,ttdf_e9e4a65219f2,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,4,1,3
pilot3_train_600_as_trained,ttdf_1c6595d7021b,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_068257a109d7,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_6d8c65add76f,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_63807871db1c,4,4,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.875,1.0,1.0,,,5,1,2
pilot3_train_600_as_trained,ttdf_26380a17b872,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_14a8147546d7,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,1,0,1
pilot3_train_600_as_trained,ttdf_8869c4f11935,8,6+,PROCEDURAL_EXPLICIT,,,,,,0.875,0.875,0.125,0.775,0.8571,0.7143,,,15,1,7
pilot3_train_600_as_trained,ttdf_22702fcbe8a3,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,0.8333,0.1667,0.9167,1.0,1.0,,,12,7,5
pilot3_train_600_as_trained,ttdf_62046f3f6ffe,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,5,3,2
pilot3_train_600_as_trained,ttdf_7457ffcf1ead,6,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,12,7,5
pilot3_train_600_as_trained,ttdf_7c2aa47eb2bb,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_7a000576dfd2,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_11520fc95946,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,5,0,2
pilot3_train_600_as_trained,ttdf_206eda2ac240,8,6+,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.6825,0.8333,0.6,,,5,0,5
pilot3_train_600_as_trained,ttdf_70d55db63b3b,8,6+,PROCEDURAL_PARTIAL,,,,,,0.625,0.75,0.25,0.57,0.6667,0.6,,,16,2,7
pilot3_train_600_as_trained,ttdf_91080051e670,8,6+,PROCEDURAL_EXPLICIT,,,,,,0.875,0.875,0.125,0.794,0.8571,0.8095,,,17,2,7
pilot3_train_600_as_trained,ttdf_f90211110faa,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,3,1,2
pilot3_train_600_as_trained,ttdf_a36a302e3a68,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,0.8,0.2,0.9,1.0,1.0,,,7,0,4
pilot3_train_600_as_trained,ttdf_af99e5baf5f5,6,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.84,0.8333,0.8667,,,6,1,5
pilot3_train_600_as_trained,ttdf_5c454cc41e6c,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_f0f2f14457ce,4,4,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.875,1.0,1.0,,,4,1,3
pilot3_train_600_as_trained,ttdf_79ec19983689,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,6,4,2
pilot3_train_600_as_trained,ttdf_848c481de71b,8,6+,PROCEDURAL_PARTIAL,,,,,,0.625,0.75,0.25,0.5433,0.6667,0.4667,,,16,9,7
pilot3_train_600_as_trained,ttdf_1a6e38f0369c,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,2,0,1
pilot3_train_600_as_trained,ttdf_a6423c619dba,4,4,PROCEDURAL_EXPLICIT,,,,,,0.75,1.0,0.0,1.0,1.0,1.0,,,7,1,3
pilot3_train_600_as_trained,ttdf_0fee4023432b,7,6+,PROCEDURAL_PARTIAL,,,,,,0.7143,0.7143,0.2857,0.8571,1.0,1.0,,,14,1,6
pilot3_train_600_as_trained,ttdf_5f4dcc5a6695,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,4,0,1
pilot3_train_600_as_trained,ttdf_8bac45d8d68d,4,4,PROCEDURAL_PARTIAL,,,,,,0.25,0.5,0.5,0.275,0.5,-1.0,,,7,1,3
pilot3_train_600_as_trained,ttdf_fa8096057ef6,7,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.8476,0.8571,0.8095,,,13,1,6
pilot3_train_600_as_trained,ttdf_e968b48dc0e5,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,0.8333,0.1667,0.9167,1.0,1.0,,,11,1,5
pilot3_train_600_as_trained,ttdf_5a8417fec4cb,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,7,0,3
pilot3_train_600_as_trained,ttdf_e6f2b3e7ff4e,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,2,0,1
pilot3_train_600_as_trained,ttdf_7c6a18f54c13,4,4,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.875,1.0,1.0,,,8,5,3
pilot3_train_600_as_trained,ttdf_d3f0b5f8d129,7,6+,PROCEDURAL_PARTIAL,,,,,,0.7143,0.7143,0.2857,0.6457,0.8,0.6,,,15,9,6
pilot3_train_600_as_trained,ttdf_17f5ccd9e333,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.3167,0.5,-1.0,,,5,1,2
pilot3_train_600_as_trained,ttdf_e6536ac88ba3,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,1,0,1
pilot3_train_600_as_trained,ttdf_6f8c0f3fb0a4,2,2,GOAL_BASED_IMPLICIT,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_f70368144623,6,6+,PROCEDURAL_PARTIAL,,,,,,0.5,0.6667,0.3333,0.5417,0.75,0.3333,,,12,3,4
pilot3_train_600_as_trained,ttdf_31e19c4441bb,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,2,0,1
pilot3_train_600_as_trained,ttdf_056a34c97957,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,0.8333,0.1667,0.47,0.6,0.2,,,10,1,5
pilot3_train_600_as_trained,ttdf_14d3edcc7940,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,5,1,2
pilot3_train_600_as_trained,ttdf_c3f36c1921ee,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,4,1,3
pilot3_train_600_as_trained,ttdf_65c102e8ae6e,4,4,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.75,1.0,1.0,,,8,1,3
pilot3_train_600_as_trained,ttdf_4420895c6429,5,5,SEMI_IMPLICIT,,,,,,0.4,0.4,0.6,0.7,1.0,1.0,,,11,2,4
pilot3_train_600_as_trained,ttdf_9eba6fb494fb,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,5,3,2
pilot3_train_600_as_trained,ttdf_26c0a0246f17,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,2,0,1
pilot3_train_600_as_trained,ttdf_e1547482ba51,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,2,0,0
pilot3_train_600_as_trained,ttdf_21cfed40077b,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_05b4b3172980,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_4f8b20ce66a0,3,3,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,1.0,1.0,1.0,,,5,3,2
pilot3_train_600_as_trained,ttdf_9bebf639b493,6,6+,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,7,1,3
pilot3_train_600_as_trained,ttdf_01382a10752a,8,6+,PROCEDURAL_PARTIAL,,,,,,0.625,0.625,0.375,0.8125,1.0,1.0,,,16,9,7
pilot3_train_600_as_trained,ttdf_e9212a7b9321,4,4,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.75,1.0,1.0,,,8,1,3
pilot3_train_600_as_trained,ttdf_1da0a5216a24,3,3,PROCEDURAL_PARTIAL,,,,,,0.3333,0.6667,0.3333,0.8333,1.0,1.0,,,4,0,0
pilot3_train_600_as_trained,ttdf_bf50584d2761,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_2dea76ac3bfb,4,4,SEMI_IMPLICIT,,,,,,0.25,0.25,0.75,0.0625,0.0,0.0,,,4,1,1
pilot3_train_600_as_trained,ttdf_2015b088a84d,4,4,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.75,1.0,1.0,,,7,1,3
pilot3_train_600_as_trained,ttdf_3797b7e4ed31,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_3900e78197dc,6,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.84,0.8333,0.8667,,,14,9,5
pilot3_train_600_as_trained,ttdf_72bdb8dd4fbf,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,8,2,3
pilot3_train_600_as_trained,ttdf_19af7d9c2bf4,2,2,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,,,2,0,1
pilot3_train_600_as_trained,ttdf_4f9e7d9f04f2,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,1.0,0.0,0.84,0.8333,0.8667,,,12,7,5
pilot3_train_600_as_trained,ttdf_482318da5200,8,6+,PROCEDURAL_EXPLICIT,,,,,,0.875,1.0,0.0,0.8,0.875,0.5,,,14,1,7
pilot3_train_600_as_trained,ttdf_51ceb86c7206,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.8571,1.0,0.0,0.6952,0.7143,0.619,,,14,1,6
pilot3_train_600_as_trained,ttdf_125144b72cb5,4,4,PROCEDURAL_PARTIAL,,,,,,0.25,0.75,0.25,0.875,1.0,1.0,,,7,1,2
pilot3_train_600_as_trained,ttdf_237356e3969f,8,6+,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.7358,0.8333,0.8667,,,16,9,7
pilot3_train_600_as_trained,ttdf_093f5f1c7a5c,8,6+,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.875,1.0,1.0,,,17,10,7
pilot3_train_600_as_trained,ttdf_b3a448109c83,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.8571,1.0,0.0,0.8476,0.8571,0.8095,,,14,8,6
pilot3_train_600_as_trained,ttdf_1440dc5c63c9,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,6,1,2
pilot3_train_600_as_trained,ttdf_2ba45d04a9dd,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,0.8,0.2,0.9,1.0,1.0,,,10,6,4
pilot3_train_600_as_trained,ttdf_6ccc6416bf44,4,4,PROCEDURAL_EXPLICIT,,,,,,0.75,1.0,0.0,1.0,1.0,1.0,,,6,0,3
pilot3_train_600_as_trained,ttdf_a6e8cb98422e,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,4,1,1
pilot3_train_600_as_trained,ttdf_b7b859d7fe4a,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.5333,0.6667,-0.3333,,,5,1,2
pilot3_train_600_as_trained,ttdf_cb7a36ddabae,3,3,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,1.0,1.0,1.0,,,6,4,2
pilot3_train_600_as_trained,ttdf_236b01183a43,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_as_trained,ttdf_12ad41675137,6,6+,PROCEDURAL_PARTIAL,,,,,,0.8333,0.8333,0.1667,0.9167,1.0,1.0,,,5,0,5
pilot3_train_600_as_trained,ttdf_6c913463fac2,4,4,PROCEDURAL_PARTIAL,,,,,,0.25,0.5,0.5,0.75,1.0,1.0,,,7,0,3
pilot3_train_600_as_trained,ttdf_495789c59800,2,2,UNCLASSIFIED,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,0,0,0
pilot3_train_600_as_trained,ttdf_01d62be12f8b,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,1.0,0.0,1.0,1.0,1.0,,,10,6,4
pilot3_train_600_as_trained,ttdf_46334ce4af23,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,6,2,2
pilot3_train_600_as_trained,ttdf_02b841f1b4de,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,4,1,3
pilot3_train_600_as_trained,ttdf_045f760dd7ad,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,0,1
pilot3_train_600_as_trained,ttdf_7e2558b02e75,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,1,2
pilot3_train_600_as_trained,ttdf_724671c5ac59,8,6+,PROCEDURAL_PARTIAL,,,,,,0.625,0.75,0.25,0.7358,0.8333,0.8667,,,15,8,7
pilot3_train_600_as_trained,ttdf_4e6ad70d5ff7,5,5,PROCEDURAL_PARTIAL,,,,,,0.6,0.6,0.4,0.8,1.0,1.0,,,10,6,4
