c0_win,d1_win,delta_win,joint_cell,knn_distance,nearest_train_distance,ood_decile,ood_score,outcome,sample_id,train_cell_count
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2347,0.2318,7,0.2329,win_to_win,aa1ea1ba-bf16-4e55-a707-c3a3aa6ab0d6,0
0,0,0,6+|fan_in|topo_864e6cf733bb|float|diagnostic,0.2097,0.1225,3,0.1574,loss_to_loss,aa8adc5d-1f45-46ca-9c85-3819910c0296,0
0,0,0,5|fan_in|topo_2b041b861492|float|diagnostic,0.2531,0.2247,7,0.236,loss_to_loss,aaece8ba-0384-4d94-a479-fe00d0eb94e0,0
1,1,0,4|linear|topo_5296967693d8|float|diagnostic,0.1277,0.1182,2,0.122,win_to_win,abb922e2-ecb4-444d-8602-41700a00639b,0
0,0,0,6+|fan_in|topo_f371c45e3895|float|diagnostic,0.23,0.2222,4,0.2253,loss_to_loss,ac43d21d-8330-4f5d-9a90-85756af20656,0
0,0,0,6+|fan_in|topo_5cf1a13edea8|float|diagnostic,0.1833,0.1168,3,0.1434,loss_to_loss,ac7f18f4-b4e7-424c-bb4e-b81a8a7e507c,0
0,0,0,6+|fan_in|topo_ae6ad51c2944|float|diagnostic,0.2302,0.2284,5,0.2291,loss_to_loss,ac7ff9ba-5f9b-45db-ac99-a27751c32a2f,0
0,0,0,2|linear|topo_fdeb50f24873|float|diagnostic,0.1224,0.1204,1,0.1212,loss_to_loss,aca13c04-25c4-452c-8ce5-f9ac7668a980,0
0,0,0,5|fan_in|topo_52c12a6fa235|float|diagnostic,0.3148,0.2272,8,0.2622,loss_to_loss,acb996d1-a48e-47b8-b370-8cf14d0db3a7,0
0,0,0,3|fan_in|topo_911586a55488|float|diagnostic,0.118,0.1111,0,0.1139,loss_to_loss,ace2a45d-4588-4ddc-bfe9-f98c2cff0427,0
0,0,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2347,0.2318,7,0.2329,loss_to_loss,ad9fe842-7db1-4922-a922-d011caecdb6f,0
0,0,0,2|linear|topo_fdeb50f24873|list|diagnostic,0.2342,0.2262,6,0.2294,loss_to_loss,ae2442dc-f285-4963-a108-fef08dffe49a,0
0,0,0,6+|fan_in|topo_7a3a64b95a12|float|diagnostic,0.2939,0.2294,8,0.2552,loss_to_loss,ae7cc681-a44c-4143-8bf2-a2a9680acf0d,0
1,1,0,6+|fan_in|topo_1419cc3c6547|float|diagnostic,0.2093,0.1174,3,0.1541,win_to_win,aed65d8f-b112-4cd6-ab82-07ae242a8947,0
1,1,0,5|fan_in|topo_17d840e0415f|float|diagnostic,0.3148,0.2272,8,0.2622,win_to_win,af2e5ab1-979e-48ac-af4f-d35487975b62,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.168,0.1216,3,0.1402,win_to_win,b0062a20-23f1-4af6-bdf3-6441af3aacca,0
1,1,0,2|linear|topo_fdeb50f24873|list|diagnostic,0.2754,0.228,7,0.2469,win_to_win,b0643ded-c098-4051-958b-db37c7b2aa00,0
0,0,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2347,0.2318,7,0.2329,loss_to_loss,b0ec8b50-3b10-47e9-a151-fe2085d45c5d,0
1,1,0,5|fan_in|topo_52c12a6fa235|float|diagnostic,0.3148,0.2272,8,0.2622,win_to_win,b169f0ea-3a25-4627-9795-9d390379e73f,0
0,0,0,6+|fan_in|topo_1419cc3c6547|float|diagnostic,0.2315,0.2284,6,0.2296,loss_to_loss,b1706900-e187-49c5-ace6-8cbfc5fbd566,0
1,1,0,3|fan_in|topo_911586a55488|float|diagnostic,0.118,0.1111,0,0.1139,win_to_win,b170ed97-4af8-4589-8a83-7509c597837c,0
1,1,0,6+|linear|topo_02b29308ce2b|float|diagnostic,0.2306,0.2222,4,0.2256,win_to_win,b174255f-9249-4dc5-a214-1bfed5112330,0
0,0,0,5|linear|topo_d228dd6db98a|float|diagnostic,0.1138,0.1111,0,0.1122,loss_to_loss,b17fe079-7816-4882-98fd-ba692caae2e3,0
1,1,0,5|fan_in|topo_17d840e0415f|float|diagnostic,0.313,0.2272,8,0.2615,win_to_win,b19cf53c-de8d-45ec-a1f1-812364690f45,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2347,0.2318,7,0.2329,win_to_win,b2861b15-913e-4b89-a37e-16a3468170a6,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.168,0.1216,3,0.1402,win_to_win,b33d1976-3a2d-46a9-bf8b-2c72336683eb,0
1,0,-1,6+|fan_in|topo_053156353fa9|float|diagnostic,0.2097,0.1225,3,0.1574,win_to_loss,b370d25b-a241-486b-9630-7dbd523312c2,0
0,0,0,5|linear|topo_d228dd6db98a|float|diagnostic,0.2248,0.2222,4,0.2233,loss_to_loss,b39c0196-4991-47b9-b5b4-18d53615fd00,0
0,0,0,2|linear|topo_fdeb50f24873|str|diagnostic,0.2997,0.2422,9,0.2652,loss_to_loss,b3bc6c17-de42-43cf-8c68-4c0f8b5465f2,0
0,1,1,5|fan_in|topo_7279e5f4b24a|float|diagnostic,0.2282,0.2242,4,0.2258,loss_to_win,b3e268c9-2465-41d5-ba04-adfe860d791f,0
0,0,0,2|linear|topo_fdeb50f24873|float|diagnostic,0.1224,0.1204,1,0.1212,loss_to_loss,b3ec3724-bfb1-40be-b92e-9e28cabf8a68,0
0,0,0,6+|fan_in|topo_57e4cb13eb3f|float|diagnostic,0.2942,0.2299,8,0.2556,loss_to_loss,b4bb577d-08f8-4f80-9502-1a65c664048a,0
1,1,0,4|fan_in|topo_30980484d6d7|float|diagnostic,0.1202,0.1171,1,0.1183,win_to_win,b5e08c7a-e09e-4302-a09d-be4395a38a3e,0
0,0,0,5|fan_in|topo_6011a58939eb|float|diagnostic,0.2279,0.2247,4,0.226,loss_to_loss,b6014609-5bd3-4f6a-8f09-1df7d9477c98,0
0,0,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2347,0.2318,7,0.2329,loss_to_loss,b7a49346-8333-4c96-9ed8-9dca8f299089,0
1,1,0,5|fan_in|topo_52c12a6fa235|float|diagnostic,0.316,0.2272,8,0.2627,win_to_win,b840daf0-a3b9-4324-a06f-03c6b44595f4,0
0,0,0,2|linear|topo_fdeb50f24873|float|diagnostic,0.1196,0.1167,0,0.1179,loss_to_loss,b89b5c12-ccc2-4109-bc87-24857dd99e40,0
1,1,0,2|linear|topo_fdeb50f24873|str|diagnostic,0.3337,0.3333,9,0.3335,win_to_win,b930b196-c49a-4b90-9772-7b9b22f5d83a,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.1669,0.1207,2,0.1391,win_to_win,bc894a80-53b4-4831-a5c6-cf982a369283,0
1,1,0,4|linear|topo_5296967693d8|float|diagnostic,0.1277,0.1182,2,0.122,win_to_win,bef72027-79fd-4e32-8407-b6fab9c37847,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.1669,0.1207,2,0.1391,win_to_win,bf63e869-1ed2-4bd3-9f1a-bfd48e7084db,0
0,0,0,4|fan_in|topo_30980484d6d7|float|diagnostic,0.2306,0.2282,6,0.2292,loss_to_loss,bff28333-e7e5-483f-ae1b-2ad95bedc37d,0
0,0,0,5|fan_in|topo_0c51481d8aeb|float|diagnostic,0.2533,0.2247,7,0.2361,loss_to_loss,c034b3cd-f436-40e6-9aea-87b2e1f363f3,0
1,1,0,4|linear|topo_5296967693d8|float|diagnostic,0.1232,0.1157,1,0.1187,win_to_win,c0aa6d66-e540-49d5-b7ef-89d6e5fd57df,0
0,0,0,5|fan_in|topo_5dc2042eea23|float|diagnostic,0.313,0.2272,8,0.2615,loss_to_loss,c0d6a53d-874b-48fd-b352-d21a35f2ab58,0
1,1,0,6+|fan_in|topo_5cf1a13edea8|float|diagnostic,0.2326,0.2297,6,0.2309,win_to_win,c2145e21-7a24-4dbb-a9b1-c8948147f0d9,0
1,0,-1,4|linear|topo_5296967693d8|float|diagnostic,0.1232,0.1157,1,0.1187,win_to_loss,c28f3807-67fa-4513-8fdc-7802409d49d9,0
0,0,0,5|fan_in|topo_17d840e0415f|float|diagnostic,0.3148,0.2272,8,0.2622,loss_to_loss,c35dfbfd-76ae-45d3-a7b2-7a46c10936df,0
1,1,0,2|linear|topo_fdeb50f24873|float|diagnostic,0.1134,0.1111,0,0.112,win_to_win,c38329a3-eaab-4596-9096-47e80ad97843,0
1,1,0,6+|fan_in|topo_619388d6c582|float|diagnostic,0.209,0.1215,3,0.1565,win_to_win,c3a4c2c9-0453-4b32-a1b1-440de236f8ce,0
0,0,0,4|linear|topo_5296967693d8|float|diagnostic,0.1277,0.1182,2,0.122,loss_to_loss,c48c671c-3759-4d22-9625-a53f947af6a4,0
0,0,0,2|linear|topo_fdeb50f24873|int|diagnostic,0.3335,0.3333,9,0.3334,loss_to_loss,c4cd0862-234b-459c-805c-14099acf49d8,0
0,0,0,2|linear|topo_fdeb50f24873|list|diagnostic,0.2581,0.2421,7,0.2485,loss_to_loss,c549eed3-2aa2-4baf-ace6-9a250dbf4924,0
1,1,0,4|linear|topo_5296967693d8|float|diagnostic,0.1277,0.1182,2,0.122,win_to_win,c5f39bd0-95b9-4db8-b487-739ff47c120c,0
0,0,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2347,0.2318,7,0.2329,loss_to_loss,c5fbeefb-86ff-46b9-adb3-c8f4cd4adba1,0
1,1,0,4|fan_in|topo_30980484d6d7|float|diagnostic,0.1202,0.1171,1,0.1183,win_to_win,c74a3ed2-40ab-4106-a64f-a221e039b517,0
1,1,0,5|fan_in|topo_17d840e0415f|float|diagnostic,0.3148,0.2272,8,0.2622,win_to_win,c74f7663-6aa1-4f96-8333-8a2a2129a547,0
1,1,0,3|fan_in|topo_911586a55488|float|diagnostic,0.118,0.1111,0,0.1139,win_to_win,c7b272cc-11fe-4633-a9e2-de51f80b8451,0
1,1,0,6+|fan_in|topo_a3f910781fb0|float|diagnostic,0.209,0.1215,3,0.1565,win_to_win,c8266f26-e536-4db5-b0d6-382bfd0a91d3,0
1,1,0,3|fan_in|topo_911586a55488|float|diagnostic,0.2228,0.2222,3,0.2224,win_to_win,c870a3f6-2c45-4bec-a40b-f74ecd268bec,0
1,1,0,6+|fan_in|topo_6c52cad17634|float|diagnostic,0.2942,0.2299,8,0.2556,win_to_win,c8832b6f-c67b-4a49-8e7e-bfe4d6e8a8d8,0
0,0,0,2|linear|topo_fdeb50f24873|int|diagnostic,0.2869,0.2479,9,0.2635,loss_to_loss,c89ea41f-51cc-44d0-a095-087c2d39285d,0
1,1,0,4|fan_in|topo_5b37b75596d2|float|diagnostic,0.2306,0.2282,6,0.2292,win_to_win,c8ae8811-ce45-4165-afd2-65f9720e5c03,0
1,1,0,6+|fan_in|topo_cd7f4c91b6f3|float|diagnostic,0.2286,0.2232,4,0.2254,win_to_win,c8d82893-19ba-40ae-bb44-fe06ff67cdcc,0
0,0,0,4|fan_in|topo_5b37b75596d2|float|diagnostic,0.2306,0.2282,6,0.2292,loss_to_loss,c8fe1b79-5601-4660-a8ea-16c6fff9c744,0
1,1,0,4|fan_in|topo_30980484d6d7|float|diagnostic,0.1202,0.1171,1,0.1183,win_to_win,c922d80c-b8ba-4680-9cbe-dc73c0f6eab3,0
0,0,0,6+|fan_in|topo_8c9ca7dddd8f|float|diagnostic,0.2766,0.2297,7,0.2484,loss_to_loss,c9bd9463-a78f-4d8f-83e9-7e5d14f6994b,0
1,1,0,4|fan_in|topo_bd3dd51ec1a9|float|diagnostic,0.1202,0.1171,1,0.1183,win_to_win,ca30039f-334d-4462-8912-ff7996912bb9,0
1,1,0,2|linear|topo_fdeb50f24873|bool|diagnostic,0.2377,0.2239,6,0.2295,win_to_win,ca85531d-bc1d-40e8-8769-438c3e886fe2,0
0,0,0,6+|fan_in|topo_877fd82ed260|float|diagnostic,0.3411,0.338,9,0.3392,loss_to_loss,cb292a5a-b3fa-4310-b4f8-7532f24792a6,0
0,0,0,2|linear|topo_fdeb50f24873|list|diagnostic,0.2385,0.2226,5,0.229,loss_to_loss,cb993fec-f656-4b15-904b-084c311bd7e2,0
1,1,0,2|linear|topo_fdeb50f24873|float|diagnostic,0.1224,0.1204,1,0.1212,win_to_win,cbc30b4f-03b3-47ff-a914-e801e5717d55,0
1,1,0,4|fan_in|topo_bd3dd51ec1a9|float|diagnostic,0.2306,0.2282,6,0.2292,win_to_win,cc2a8330-c94f-4949-a2d7-f4bc71c1138c,0
0,0,0,4|linear|topo_5296967693d8|float|diagnostic,0.231,0.2269,5,0.2285,loss_to_loss,ccb458fa-d81d-49cc-a872-78e6f78891d2,0
1,1,0,6+|fan_in|topo_db320d0d30c9|float|diagnostic,0.227,0.224,4,0.2252,win_to_win,ccf24406-7e65-4813-b8a4-64bd142b13e7,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.1669,0.1207,2,0.1391,win_to_win,cd2c11f9-7d61-4b5b-8292-304878bc8f34,0
0,0,0,4|fan_in|topo_5b37b75596d2|float|diagnostic,0.2306,0.2282,6,0.2292,loss_to_loss,cd504733-bb25-4995-9fcc-2c786689fd98,0
1,1,0,6+|fan_in|topo_3fc4ea9607be|float|diagnostic,0.23,0.2222,4,0.2253,win_to_win,cd6b81c1-5157-4920-93ec-3ed00b01621b,0
1,1,0,6+|fan_in|topo_a3a2cea2761d|float|diagnostic,0.2326,0.2297,6,0.2309,win_to_win,cdadfe2d-be7f-4395-8d5c-765e99d0815d,0
1,1,0,6+|fan_in|topo_488ca23233c7|float|diagnostic,0.341,0.3373,9,0.3388,win_to_win,cdfc6ae1-e182-443e-b66e-1162b3d38a03,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2303,0.2244,4,0.2267,win_to_win,ced97929-b113-413a-a5be-c01d4b59c073,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.1669,0.1207,2,0.1391,win_to_win,cffae660-6fc6-4c48-8bfc-51be4385eb41,0
1,1,0,6+|fan_in|topo_2b9a65f092bb|float|diagnostic,0.2118,0.1204,3,0.1569,win_to_win,d010385a-4346-45ae-baaf-5eb5ff4a0071,0
1,1,0,5|fan_in|topo_774030263969|float|diagnostic,0.2279,0.2247,4,0.226,win_to_win,d0b81e07-1120-4d16-bb30-210922380178,0
1,1,0,5|fan_in|topo_0c51481d8aeb|float|diagnostic,0.2533,0.2247,7,0.2361,win_to_win,d0e4ce58-0809-48bf-bc0f-af4904c1b6f7,0
1,1,0,5|fan_in|topo_0c51481d8aeb|float|diagnostic,0.2279,0.2247,4,0.226,win_to_win,d13b28e8-59e7-4b1d-bcf8-efd26d9e8de3,0
1,1,0,6+|fan_in|topo_053156353fa9|float|diagnostic,0.1665,0.1186,2,0.1378,win_to_win,d15de72b-e688-459e-bf1d-fc9c79c5aab0,0
0,0,0,6+|fan_in|topo_053156353fa9|float|diagnostic,0.1665,0.1186,2,0.1378,loss_to_loss,d1c052b8-7b8f-4276-b609-102af3933429,0
1,1,0,4|fan_in|topo_5b37b75596d2|float|diagnostic,0.1609,0.1145,2,0.1331,win_to_win,d1f08f46-390b-49ea-9534-ee1639221aec,0
0,0,0,6+|fan_in|topo_c39b8213eda5|float|diagnostic,0.2067,0.1181,3,0.1535,loss_to_loss,d20d683a-d14b-4108-8b0b-20d2dde2ad44,0
1,0,-1,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.168,0.1216,3,0.1402,win_to_loss,d27d13fd-1d87-4878-bb12-c9910d53a134,0
1,1,0,4|fan_in|topo_bd3dd51ec1a9|float|diagnostic,0.2306,0.2282,6,0.2292,win_to_win,d2f60c36-a1dd-449c-820f-7ef26e8db0ce,0
0,0,0,6+|fan_in|topo_c9df77cdba57|float|diagnostic,0.3155,0.2284,9,0.2632,loss_to_loss,d35cd697-07ba-43bb-9035-05f045395df0,0
0,0,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.1669,0.1207,2,0.1391,loss_to_loss,d36a7acb-7a01-4eb1-9d6c-1d7436854b25,0
0,0,0,6+|fan_in|topo_619388d6c582|float|diagnostic,0.209,0.1215,3,0.1565,loss_to_loss,d3b2541d-f260-4cf7-bdb7-5d75178f80f3,0
1,1,0,2|linear|topo_fdeb50f24873|float|diagnostic,0.1224,0.1204,1,0.1212,win_to_win,d3b4384c-4b01-461a-a1a4-2aa313207f18,0
1,1,0,5|fan_in|topo_17d840e0415f|float|diagnostic,0.3148,0.2272,8,0.2622,win_to_win,d4c761eb-50a5-40eb-802f-c27c23600ecb,0
0,1,1,2|linear|topo_fdeb50f24873|float|diagnostic,0.1196,0.1167,0,0.1179,loss_to_win,d5aec711-273b-4a98-9789-02d7ac1a45be,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.1669,0.1207,2,0.1391,win_to_win,d6c9c7eb-7a64-4007-a9c6-b475be17b9a4,0
1,1,0,6+|fan_in|topo_73c0a91d9e5f|float|diagnostic,0.2281,0.2255,4,0.2265,win_to_win,d71ce103-fb88-4af0-a6a7-1ed85a639c57,0
0,0,0,5|linear|topo_d228dd6db98a|float|diagnostic,0.2248,0.2222,4,0.2233,loss_to_loss,d7626ffb-76e8-433f-8eff-2a9c81282049,0
1,1,0,4|linear|topo_5296967693d8|float|diagnostic,0.231,0.2269,5,0.2285,win_to_win,d87c8747-a626-4e8b-90e6-825cef31fb05,0
1,1,0,5|fan_in|topo_774030263969|float|diagnostic,0.2279,0.2247,4,0.226,win_to_win,d883f2ac-e3ea-456c-a7ff-9abdb91a8f16,0
1,1,0,4|fan_in|topo_bd3dd51ec1a9|float|diagnostic,0.2306,0.2282,6,0.2292,win_to_win,d8ea3b09-8263-4b35-b6eb-622ebca8cc09,0
1,1,0,2|linear|topo_fdeb50f24873|dict|diagnostic,0.2388,0.2242,6,0.23,win_to_win,d9657b27-fc32-4b1b-8821-f408a3cf7940,0
1,1,0,4|linear|topo_5296967693d8|float|diagnostic,0.1277,0.1182,2,0.122,win_to_win,db0f42d4-165c-4e31-bebd-9d6e5891c535,0
0,0,0,6+|fan_in|topo_4ad60a205ffc|float|diagnostic,0.2326,0.2297,6,0.2309,loss_to_loss,db25d9a4-caa5-4657-b24e-545a5be6b981,0
0,1,1,5|fan_in|topo_17d840e0415f|float|diagnostic,0.2485,0.116,3,0.169,loss_to_win,db8d72af-7a1a-4201-a376-4b827b0162df,0
1,1,0,4|linear|topo_5296967693d8|float|diagnostic,0.1277,0.1182,2,0.122,win_to_win,dc009c32-925d-40ae-a4af-eea8ebf28cb2,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.1669,0.1207,2,0.1391,win_to_win,dc5fc3b0-79a6-4aa9-8655-458ad1725bdf,0
0,0,0,2|linear|topo_fdeb50f24873|float|diagnostic,0.1194,0.1167,0,0.1177,loss_to_loss,dc96276f-7680-42f4-8489-cfeca78d07c4,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.1669,0.1207,2,0.1391,win_to_win,dd7a392f-d258-4192-941a-b487c575eabd,0
1,1,0,2|linear|topo_fdeb50f24873|float|diagnostic,0.1196,0.1167,0,0.1179,win_to_win,deca0cfc-5c4b-42e7-8d89-6a4ca7d9c771,0
0,1,1,6+|fan_in|topo_de1df42fc028|float|diagnostic,0.3405,0.3377,9,0.3388,loss_to_win,df7d09de-9314-438c-a726-5189f82d3bd9,0
0,0,0,4|fan_in|topo_30980484d6d7|float|diagnostic,0.2306,0.2282,6,0.2292,loss_to_loss,e0bd90e4-6dcc-45e2-9dd4-44e97eadbff4,0
1,0,-1,6+|fan_in|topo_8e07a51a35a6|float|diagnostic,0.227,0.224,4,0.2252,win_to_loss,e1a005a4-216d-4486-a15b-d53ccb574e78,0
0,0,0,6+|fan_in|topo_8364ff3eb7a6|float|diagnostic,0.2302,0.2284,5,0.2291,loss_to_loss,e218fe94-0943-47ec-9f47-b7f716a1f410,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.1669,0.1207,2,0.1391,win_to_win,e2cf1726-9a4d-4cb1-a32f-5f5e9ba0d3c4,0
0,0,0,3|fan_in|topo_911586a55488|float|diagnostic,0.118,0.1111,0,0.1139,loss_to_loss,e3146382-ad8d-4d85-82e1-f08127121657,0
1,1,0,6+|fan_in|topo_f5466e583fca|float|diagnostic,0.2326,0.2297,6,0.2309,win_to_win,e3a118fa-b77d-4f76-9dc6-66233a361aba,0
0,1,1,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.168,0.1216,3,0.1402,loss_to_win,e3f3049a-021f-4f90-9c4e-640aaf4519c4,0
1,1,0,6+|fan_in|topo_5cf1a13edea8|float|diagnostic,0.2046,0.1111,3,0.1485,win_to_win,e422f852-fe4a-4981-b899-25e6263b9a4a,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2347,0.2318,7,0.2329,win_to_win,e43bbe8b-0429-473d-96c9-216905851bd6,0
1,1,0,5|linear|topo_d228dd6db98a|float|diagnostic,0.1138,0.1111,0,0.1122,win_to_win,e4bdc3e1-4c28-4050-a23a-ab74718caada,0
1,0,-1,2|linear|topo_fdeb50f24873|float|diagnostic,0.1196,0.1167,0,0.1179,win_to_loss,e5eb37ac-bd11-4a84-82a3-588c93ba7712,0
1,1,0,5|fan_in|topo_7279e5f4b24a|float|diagnostic,0.2531,0.2247,7,0.236,win_to_win,e652bee6-4121-4ca1-8dd0-653787184a80,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.168,0.1216,3,0.1402,win_to_win,e665aa88-e0ac-4724-866a-44d2c84e97b0,0
0,0,0,2|linear|topo_fdeb50f24873|int|diagnostic,0.2385,0.2227,5,0.229,loss_to_loss,e66fce41-6850-45a8-9db4-5cdf7fc5d81c,0
1,1,0,4|fan_in|topo_bd3dd51ec1a9|float|diagnostic,0.2306,0.2282,6,0.2292,win_to_win,e6768b60-cc80-4e82-b9c8-c0d48df718fe,0
0,1,1,3|linear|topo_1c8dbe1830b2|bool|diagnostic,0.3504,0.3461,9,0.3478,loss_to_win,e67ab11d-70f4-4d75-9cf4-dc77d18dda1f,0
0,0,0,3|mixed|topo_c654e84914a1|list|diagnostic,0.3913,0.3499,9,0.3665,loss_to_loss,e6a8c49d-577f-4a1e-a2d0-96ec051f83ac,0
0,1,1,5|fan_in|topo_17d840e0415f|float|diagnostic,0.3148,0.2272,8,0.2622,loss_to_win,e70bd2c9-99af-410a-bc6d-61a65e00f7d8,0
1,1,0,6+|fan_in|topo_5ccc221f2d3d|float|diagnostic,0.3176,0.2314,9,0.2659,win_to_win,e7739078-35f2-48da-a734-cb4b077cf372,0
0,0,0,5|fan_in|topo_6011a58939eb|float|diagnostic,0.2279,0.2247,4,0.226,loss_to_loss,e7dc9f54-d564-4d82-ab36-60ca22bfb8e2,0
0,0,0,5|fan_in|topo_774030263969|float|diagnostic,0.2533,0.2247,7,0.2361,loss_to_loss,e82737ff-a667-46b4-8b1d-1e16b1785911,0
0,1,1,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.1669,0.1207,2,0.1391,loss_to_win,e854fd67-4e08-483f-a4b2-a4c7c4f85d17,0
0,1,1,6+|fan_in|topo_f02a8d13f327|float|diagnostic,0.2118,0.1204,3,0.1569,loss_to_win,e8605b92-ee9a-4265-9c3c-aa4bc3a691e9,0
0,0,0,2|linear|topo_fdeb50f24873|int|diagnostic,0.2926,0.229,8,0.2544,loss_to_loss,e940f944-a864-4e44-8c9d-cf914b5c8d3e,0
0,0,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2347,0.2318,7,0.2329,loss_to_loss,eb1312ee-7059-4660-a43c-ecff8b71919d,0
0,0,0,6+|fan_in|topo_596ff8eb2493|float|diagnostic,0.3206,0.2388,9,0.2715,loss_to_loss,eb98f598-754c-4117-b630-dc58914f2a4d,0
0,0,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2586,0.2527,8,0.2551,loss_to_loss,ebdb9ed1-c0cb-49a3-b99f-51a3abdf8b90,0
1,1,0,3|linear|topo_1c8dbe1830b2|int|diagnostic,0.3482,0.3445,9,0.346,win_to_win,ec654414-df15-4621-9b4d-3570a4ae6864,0
1,1,0,2|linear|topo_fdeb50f24873|float|diagnostic,0.1224,0.1204,1,0.1212,win_to_win,ed8bfd25-69ed-4d52-8e62-438e8258f812,0
0,0,0,2|linear|topo_fdeb50f24873|float|diagnostic,0.1224,0.1204,1,0.1212,loss_to_loss,ed9416d7-f389-44e7-8a8c-3b7b7f7e9561,0
1,1,0,5|fan_in|topo_0c51481d8aeb|float|diagnostic,0.182,0.1135,3,0.1409,win_to_win,ef29201e-ebf0-47cc-8228-3f68241ef6f5,0
0,0,0,3|fan_in|topo_911586a55488|float|diagnostic,0.2228,0.2222,3,0.2224,loss_to_loss,f233bac0-19b3-4c09-b8ae-ed847a9c7c1d,0
0,0,0,3|fan_in|topo_911586a55488|float|diagnostic,0.118,0.1111,0,0.1139,loss_to_loss,f23c3b8c-1ca9-42f3-a040-dce72b65aa28,0
0,0,0,6+|fan_in|topo_4c00a7d6eda2|float|diagnostic,0.3143,0.2292,9,0.2632,loss_to_loss,f2aede8e-145b-4b28-84d4-9fb63d8564d7,0
0,0,0,4|linear|topo_5296967693d8|float|diagnostic,0.1277,0.1182,2,0.122,loss_to_loss,f334ca41-2c0e-42d1-9ff1-afe48f56e9f8,0
1,1,0,4|fan_in|topo_bd3dd51ec1a9|float|diagnostic,0.2306,0.2282,6,0.2292,win_to_win,f35d7635-07e6-41a2-992d-612f82be538c,0
1,1,0,6+|fan_in|topo_660bdcd7ac11|float|diagnostic,0.2534,0.2255,7,0.2366,win_to_win,f373d250-2c9f-42f5-a12a-cbe17de52be1,0
1,1,0,4|fan_in|topo_30980484d6d7|float|diagnostic,0.1202,0.1171,1,0.1183,win_to_win,f39b094a-54f6-4915-8ede-44b3515fcceb,0
1,1,0,6+|fan_in|topo_ebc77146d886|float|diagnostic,0.2302,0.2284,5,0.2291,win_to_win,f3ff1bb8-0747-4453-afbb-a71cf3fd92d9,0
1,1,0,5|fan_in|topo_7279e5f4b24a|float|diagnostic,0.2531,0.2247,7,0.236,win_to_win,f50c216d-76ee-4609-8fd7-5e6efeb01927,0
1,1,0,3|fan_in|topo_911586a55488|float|diagnostic,0.2228,0.2222,3,0.2224,win_to_win,f5a81c81-73e3-4c94-87dd-44f400c5b843,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2347,0.2318,7,0.2329,win_to_win,f5f86953-11aa-47f5-92f5-607f7ba9fe00,0
0,0,0,4|fan_in|topo_5b37b75596d2|float|diagnostic,0.2306,0.2282,6,0.2292,loss_to_loss,f667a28d-2be7-41fc-94ed-118e8381a2c3,0
0,0,0,4|fan_in|topo_bd3dd51ec1a9|float|diagnostic,0.1202,0.1171,1,0.1183,loss_to_loss,f6aa4233-451e-4e33-abe1-451a313b6fec,0
1,1,0,2|linear|topo_fdeb50f24873|str|diagnostic,0.2713,0.2233,7,0.2425,win_to_win,f76b1983-59a8-4264-9065-ef478e8f3944,0
1,1,0,2|linear|topo_fdeb50f24873|float|diagnostic,0.1194,0.1167,0,0.1177,win_to_win,f78c26cb-d05d-4cfd-8be3-47b0b01d2e95,0
1,1,0,5|fan_in|topo_6011a58939eb|float|diagnostic,0.2276,0.2238,4,0.2253,win_to_win,f7d975ce-dcd5-46ba-bfbf-f18b79aa15bd,0
1,1,0,5|fan_in|topo_774030263969|float|diagnostic,0.2531,0.2247,7,0.236,win_to_win,f835d116-65c1-4ab8-95d3-980506564ddd,0
1,1,0,6+|fan_in|topo_2b60abe1fbcb|float|diagnostic,0.2327,0.2222,4,0.2264,win_to_win,f8fdce32-9e0f-4f9c-bd0d-15dfce117a71,0
