accepted_effective_groups,candidate_prompt_count,dead_group_rate_before_filtering,effective_group_rate_after_filtering,global_step,n_cells_touched,refill_rounds,rejected_groups,rollout_utilization,sampler,sampler_entropy,target_reached
16,32,0.0588,0.9412,96,151,1,1,0.9412,cell_curriculum,0.992765,True
16,32,0.0,1.0,97,151,1,0,1.0,cell_curriculum,0.992811,True
16,32,0.0588,0.9412,98,151,1,1,0.9412,cell_curriculum,0.992822,True
16,32,0.0588,0.9412,99,151,1,1,0.9412,cell_curriculum,0.992854,True
16,32,0.0588,0.9412,100,151,1,1,0.9412,cell_curriculum,0.99282,True
16,32,0.0,1.0,101,151,1,0,1.0,cell_curriculum,0.992821,True
16,32,0.0588,0.9412,102,151,1,1,0.9412,cell_curriculum,0.992844,True
16,32,0.0588,0.9412,103,151,1,1,0.9412,cell_curriculum,0.992834,True
16,32,0.0,1.0,104,151,1,0,1.0,cell_curriculum,0.992826,True
16,32,0.0,1.0,105,151,1,0,1.0,cell_curriculum,0.99285,True
16,32,0.0588,0.9412,106,151,1,1,0.9412,cell_curriculum,0.99286,True
16,32,0.0,1.0,107,151,1,0,1.0,cell_curriculum,0.992912,True
16,32,0.0,1.0,108,151,1,0,1.0,cell_curriculum,0.992921,True
16,32,0.0,1.0,109,151,1,0,1.0,cell_curriculum,0.993213,True
16,32,0.0,1.0,110,151,1,0,1.0,cell_curriculum,0.99323,True
16,32,0.0,1.0,111,152,1,0,1.0,cell_curriculum,0.993272,True
16,32,0.0,1.0,112,152,1,0,1.0,cell_curriculum,0.993421,True
16,32,0.0588,0.9412,113,152,1,1,0.9412,cell_curriculum,0.993472,True
16,32,0.0,1.0,114,153,1,0,1.0,cell_curriculum,0.993554,True
16,32,0.0588,0.9412,115,153,1,1,0.9412,cell_curriculum,0.993681,True
16,32,0.0,1.0,116,153,1,0,1.0,cell_curriculum,0.99366,True
16,32,0.0,1.0,117,153,1,0,1.0,cell_curriculum,0.9937,True
16,32,0.0588,0.9412,118,153,1,1,0.9412,cell_curriculum,0.993843,True
16,32,0.0,1.0,119,153,1,0,1.0,cell_curriculum,0.993868,True
16,32,0.0,1.0,120,153,1,0,1.0,cell_curriculum,0.994021,True
16,32,0.0588,0.9412,121,153,1,1,0.9412,cell_curriculum,0.994091,True
16,32,0.1579,0.8421,122,153,1,3,0.8421,cell_curriculum,0.994072,True
16,32,0.0,1.0,123,153,1,0,1.0,cell_curriculum,0.993913,True
16,32,0.0,1.0,124,153,1,0,1.0,cell_curriculum,0.993916,True
16,32,0.0,1.0,125,153,1,0,1.0,cell_curriculum,0.993983,True
16,32,0.0588,0.9412,126,153,1,1,0.9412,cell_curriculum,0.993997,True
16,32,0.0,1.0,127,153,1,0,1.0,cell_curriculum,0.993983,True
16,32,0.1111,0.8889,128,153,1,2,0.8889,cell_curriculum,0.994011,True
16,32,0.0,1.0,129,153,1,0,1.0,cell_curriculum,0.993912,True
16,32,0.0,1.0,130,153,1,0,1.0,cell_curriculum,0.993959,True
16,32,0.0588,0.9412,131,153,1,1,0.9412,cell_curriculum,0.993978,True
16,32,0.0,1.0,132,153,1,0,1.0,cell_curriculum,0.993996,True
16,32,0.0588,0.9412,133,153,1,1,0.9412,cell_curriculum,0.994027,True
16,32,0.0,1.0,134,153,1,0,1.0,cell_curriculum,0.994029,True
16,32,0.0,1.0,135,153,1,0,1.0,cell_curriculum,0.994193,True
16,32,0.0,1.0,136,153,1,0,1.0,cell_curriculum,0.994353,True
16,32,0.0,1.0,137,153,1,0,1.0,cell_curriculum,0.994381,True
16,32,0.0,1.0,138,153,1,0,1.0,cell_curriculum,0.99437,True
16,32,0.0,1.0,139,153,1,0,1.0,cell_curriculum,0.994414,True
16,32,0.1579,0.8421,140,153,1,3,0.8421,cell_curriculum,0.994438,True
16,32,0.1111,0.8889,141,153,1,2,0.8889,cell_curriculum,0.994274,True
16,32,0.0588,0.9412,142,153,1,1,0.9412,cell_curriculum,0.994228,True
16,32,0.0588,0.9412,143,153,1,1,0.9412,cell_curriculum,0.99423,True
16,32,0.0,1.0,144,153,1,0,1.0,cell_curriculum,0.994327,True
16,32,0.0,1.0,145,153,1,0,1.0,cell_curriculum,0.994419,True
16,32,0.0588,0.9412,146,153,1,1,0.9412,cell_curriculum,0.994444,True
16,32,0.0,1.0,147,153,1,0,1.0,cell_curriculum,0.994422,True
16,32,0.0,1.0,148,153,1,0,1.0,cell_curriculum,0.994467,True
16,32,0.0,1.0,149,153,1,0,1.0,cell_curriculum,0.994498,True
16,32,0.0,1.0,150,153,1,0,1.0,cell_curriculum,0.994495,True
16,32,0.0588,0.9412,151,153,1,1,0.9412,cell_curriculum,0.994556,True
16,32,0.0,1.0,152,153,1,0,1.0,cell_curriculum,0.994576,True
16,32,0.0,1.0,153,153,1,0,1.0,cell_curriculum,0.994576,True
16,32,0.0,1.0,154,153,1,0,1.0,cell_curriculum,0.994595,True
16,32,0.0588,0.9412,155,153,1,1,0.9412,cell_curriculum,0.99461,True
16,32,0.0,1.0,156,153,1,0,1.0,cell_curriculum,0.99463,True
16,32,0.1111,0.8889,157,153,1,2,0.8889,cell_curriculum,0.994675,True
16,32,0.0,1.0,158,153,1,0,1.0,cell_curriculum,0.994594,True
16,32,0.0588,0.9412,159,153,1,1,0.9412,cell_curriculum,0.994684,True
16,32,0.0588,0.9412,160,153,1,1,0.9412,cell_curriculum,0.994683,True
16,32,0.0588,0.9412,161,153,1,1,0.9412,cell_curriculum,0.994641,True
16,32,0.0588,0.9412,162,153,1,1,0.9412,cell_curriculum,0.994631,True
16,32,0.0,1.0,163,153,1,0,1.0,cell_curriculum,0.994622,True
16,32,0.0,1.0,164,153,1,0,1.0,cell_curriculum,0.994745,True
16,32,0.1111,0.8889,165,153,1,2,0.8889,cell_curriculum,0.994781,True
16,32,0.1111,0.8889,166,153,1,2,0.8889,cell_curriculum,0.994723,True
16,32,0.0,1.0,167,153,1,0,1.0,cell_curriculum,0.994646,True
16,32,0.1111,0.8889,168,153,1,2,0.8889,cell_curriculum,0.994652,True
16,32,0.0,1.0,169,153,1,0,1.0,cell_curriculum,0.994553,True
16,32,0.0588,0.9412,170,153,1,1,0.9412,cell_curriculum,0.99455,True
16,32,0.0,1.0,171,153,1,0,1.0,cell_curriculum,0.994521,True
16,32,0.0,1.0,172,153,1,0,1.0,cell_curriculum,0.994535,True
16,32,0.0588,0.9412,173,153,1,1,0.9412,cell_curriculum,0.994625,True
16,32,0.0,1.0,174,153,1,0,1.0,cell_curriculum,0.994615,True
16,32,0.0,1.0,175,153,1,0,1.0,cell_curriculum,0.994661,True
16,32,0.0,1.0,176,153,1,0,1.0,cell_curriculum,0.994757,True
16,32,0.1579,0.8421,177,153,1,3,0.8421,cell_curriculum,0.994812,True
16,32,0.0588,0.9412,178,153,1,1,0.9412,cell_curriculum,0.994719,True
16,32,0.0588,0.9412,179,153,1,1,0.9412,cell_curriculum,0.994725,True
16,32,0.0,1.0,180,153,1,0,1.0,cell_curriculum,0.994735,True
16,32,0.0,1.0,181,153,1,0,1.0,cell_curriculum,0.994716,True
16,32,0.0,1.0,182,153,1,0,1.0,cell_curriculum,0.994713,True
16,32,0.0,1.0,183,153,1,0,1.0,cell_curriculum,0.994738,True
16,32,0.0,1.0,184,153,1,0,1.0,cell_curriculum,0.994741,True
16,32,0.0,1.0,185,153,1,0,1.0,cell_curriculum,0.994732,True
16,32,0.0588,0.9412,186,153,1,1,0.9412,cell_curriculum,0.994753,True
16,32,0.0588,0.9412,187,153,1,1,0.9412,cell_curriculum,0.994835,True
16,32,0.0,1.0,188,153,1,0,1.0,cell_curriculum,0.994845,True
16,32,0.0588,0.9412,189,153,1,1,0.9412,cell_curriculum,0.994866,True
16,32,0.1111,0.8889,190,154,1,2,0.8889,cell_curriculum,0.994814,True
16,32,0.0,1.0,191,154,1,0,1.0,cell_curriculum,0.994885,True
16,32,0.0,1.0,192,154,1,0,1.0,cell_curriculum,0.994894,True
16,32,0.0,1.0,193,154,1,0,1.0,cell_curriculum,0.994901,True
16,32,0.0,1.0,194,154,1,0,1.0,cell_curriculum,0.995022,True
16,32,0.0588,0.9412,195,154,1,1,0.9412,cell_curriculum,0.995088,True
16,32,0.0588,0.9412,196,154,1,1,0.9412,cell_curriculum,0.995071,True
16,32,0.0,1.0,197,154,1,0,1.0,cell_curriculum,0.995087,True
16,32,0.0588,0.9412,198,154,1,1,0.9412,cell_curriculum,0.995113,True
16,32,0.0588,0.9412,199,154,1,1,0.9412,cell_curriculum,0.995081,True
